Error for movie Detective Conan Movie 01: The Time Bombed Skyscraper (ID: 8) time 2026-01-18 19:00:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (8, ?, 2026-01-18 19:00:00, 100000, 2026-01-18 08:22:16, 2026-01-18 08:22:16))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 16:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 16:10:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 16:15:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 16:15:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 23:07:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 23:07:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 19:11:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 19:11:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 21:07:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 21:07:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 10:05:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 10:05:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 16:00:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 16:00:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 10:01:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 10:01:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 19:13:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 19:13:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 23:13:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 23:13:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 21:05:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 21:05:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 13:14:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 13:14:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 23:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 23:10:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 21:00:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 21:00:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 10:08:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 10:08:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 16:13:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 16:13:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 13:04:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 13:04:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 10:13:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 10:13:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 19:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 19:10:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 23:11:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 23:11:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 16:14:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 16:14:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 21:07:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 21:07:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 13:14:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 13:14:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 23:07:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 23:07:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 16:13:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 16:13:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 10:08:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 10:08:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 16:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 16:10:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 10:02:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 10:02:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 23:08:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 23:08:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 19:14:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 19:14:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 10:08:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 10:08:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 13:05:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 13:05:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 23:14:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 23:14:00, 85000, 2026-01-18 08:22:27, 2026-01-18 08:22:27))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 23:09:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 23:09:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 13:11:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 13:11:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 21:14:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 21:14:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 10:15:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 10:15:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 21:07:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 21:07:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 19:03:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 19:03:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 10:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 10:10:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 13:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 13:10:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 16:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 16:10:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 16:00:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 16:00:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 23:13:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 23:13:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 13:10:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 13:10:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 19:15:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 19:15:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 23:04:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 23:04:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 19:15:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 19:15:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 16:09:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 16:09:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 19:00:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 19:00:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 21:08:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 21:08:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 13:04:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 13:04:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 16:07:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 16:07:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 21:06:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 21:06:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 23:09:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 23:09:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 19:06:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 19:06:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 10:11:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 10:11:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 21:09:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 21:09:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 23:03:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 23:03:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 13:15:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 13:15:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 10:03:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 10:03:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 16:06:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 16:06:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 19:06:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 19:06:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 13:15:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 13:15:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 16:09:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 16:09:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-23 23:12:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-23 23:12:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-24 13:14:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-24 13:14:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-24 21:13:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-24 21:13:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-24 23:13:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-24 23:13:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-24 13:02:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-24 13:02:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
Error for movie Avatar: Fire and Ash (ID: 7) time 2026-01-24 10:05:00: SQLSTATE[23000]: Integrity constraint violation: 1048 Column 'room_id' cannot be null (Connection: mysql, SQL: insert into `showtimes` (`movie_id`, `room_id`, `start_time`, `base_price`, `updated_at`, `created_at`) values (7, ?, 2026-01-24 10:05:00, 85000, 2026-01-18 08:22:28, 2026-01-18 08:22:28))
